BSG	AF	Ani	Ecc	EqD	prolif1	prolif2	alp	ars	vAF	vAni	vEcc	vEqD	tlength	tvolume	tnodes	scr	ulength	uarea	uvolume	vlength	varea	vvolume
5	0.000051	0.527705	0.726433	5.86323	0.522737	0.75356	0.765902	0.78463	0.803311	0.684121	0.224423	0.783953	1.164596	4.970101	1.302744	0.747364	0.818796	1.61888	1.441865	0.900613	2.282745	2.025291
20	0.000076	0.333333	0.57735	15.4716	0.564531	0.79128	1.744032	1.010371	0.265677	0.595718	0.217679	0.749458	1.045421	0.978437	5.408166	0.650959	1.222645	1.730561	0.664704	1.040811	2.11642	2.487803
10	0.000073	0.68369	0.826856	4.78731	0.671693	0.774717	0.784035	0.639699	1.284503	0.408063	0.302166	1.188608	1.142115	1.067681	1.644779	0.711721	0.205445	1.370688	2.429857	0.914315	1.707434	1.912968
20	0.000197	0.695213	0.833794	6.86366	0.638941	0.296274	0.10768	0.655011	2.008655	0.38193	0.400041	1.112309	1.27005	1.083386	1.586497	0.632116	0.575923	2.819074	2.28676	0.562898	2.160979	5.792149
5	0.000026	0.625	0.790569	2.25676	0.914921	0.666225	1.014114	0.78463	1.865139	0.53278	0.522848	0.751359	1.167044	6.369537	1.299713	0.743471	0.805883	0.989786	1.509565	0.901825	2.141369	1.750406
20	0.000042	0.914731	0.956416	17.0007	0.657056	0.789795	1.579502	0.141096	1.8173	0.418641	0.414995	0.477691	1.461878	0.163143	2.519366	0.875376	0.593811	1.965657	0.764201	1.110326	2.058588	2.585188
5	0.000051	0.367389	0.606126	3.56825	0.692925	0.750866	1.170158	0.103117	0.370677	0.257774	0.272325	0.846132	1.526004	0.882953	1.299181	0.068638	0.78646	2.880096	1.766958	0.076423	1.373689	2.138712
20	0.000034	0.625	0.790569	6.48204	0.631105	0.685696	0.10768	0.657328	0.699906	0.364299	0.515641	0.588608	1.246726	1.149026	1.271296	0.875376	0.675937	3.174609	1.945244	1.625255	2.051787	1.958054
20	0.00003	0.138705	0.372431	2.25676	0.160532	0.791621	0.266693	0.103117	0.802315	0.391375	0.397919	0.508271	1.179678	1.006688	1.227461	1.677044	0.728216	2.591769	1.034307	0.68089	7.294423	1.565458
20	0.000023	0.905492	0.951574	5.97082	0.045047	0.789501	0.889007	0.657848	0.882007	0.534728	0.410836	1.584776	1.212581	1.438749	1.438358	0.875376	0.688784	3.156503	2.17613	0.803642	2.194189	1.916669
5	0.000073	0.333333	0.57735	3.19154	0.522737	0.752454	0.246467	0.141096	0.804029	0.636222	0.36019	0.758443	1.168819	1.16256	1.298697	0.750179	0.799119	1.943369	1.663732	0.903614	1.755021	2.390603
10	0.000107	0.375	0.612372	3.19154	0.619495	1.17067	0.780525	0.141096	1.038584	0.422248	0.433641	0.736223	1.038719	0.733812	1.766197	0.231192	0.229451	1.500377	2.2526	1.177077	1.581519	2.196716
20	0.000053	0.733422	0.856401	5.86323	0.652549	0.789083	0.830464	0.658015	0.884135	0.362959	0.416093	0.988296	1.01486	0.977398	1.458159	0.709766	0.681104	3.110919	2.52562	0.802313	2.068214	1.917284
5	0.000193	0.132914	0.364574	2.98541	0.680055	0.517197	0.504011	0.141096	0.804047	0.399883	0.390266	0.735472	1.168441	1.162129	1.298484	0.748845	3.57951	2.317636	1.982254	0.903365	1.867039	1.996028
20	0.000098	0.849551	0.921711	6.77028	0.679723	0.78897	0.840063	0.657204	1.112941	0.418532	0.387081	1.543749	1.494949	1.195725	1.883695	0.231192	0.818796	3.005507	2.33779	0.557444	2.075335	1.989467
20	0.000064	0.76745	0.876042	5.97082	0.544255	0.583279	0.928999	0.78463	1.318739	0.195583	0.303715	1.094159	1.252759	0.416377	2.761628	0.7093	0.720517	3.112268	2.287446	0.741354	2.028406	1.91495
5	0.000135	0.626935	0.791793	5.17088	0.685071	0.517197	0.783242	0.103117	0.804594	0.397256	0.391651	0.778766	0.83175	1.160142	0.556179	0.749571	0.766251	1.813659	1.704657	0.327278	1.481091	1.98366
20	0.000053	0.65253	0.807793	6.07651	0.700502	0.789093	0.787822	0.141096	0.885323	0.41302	0.399204	1.112309	0.960896	0.957592	1.454623	0.632116	0.563921	3.094811	2.504896	0.705036	2.036511	1.736148
5	0.000026	0.544872	0.738154	4.22201	0.686578	0.589932	1.570966	1.010371	2.03586	0.400072	0.340825	1.460616	1.486981	1.163068	1.299386	0.745186	0.548341	2.024186	1.436804	0.310183	0.006185	0.002881
10	0.000061	0.271645	0.521195	4.91849	0.676996	0.793764	0.787819	1.010371	0.931954	0.56575	0.466995	0.908347	1.184603	0.60155	0.556179	0.632116	0.332626	0.468548	2.421364	0.916319	1.553428	2.491267
10	0.000073	0.333333	0.57735	4.51352	0.534058	0.856701	0.890753	0.839515	0.899642	0.304579	0.077328	0.868124	1.10403	1.086638	1.573905	0.70983	0.711869	1.323653	12.862405	0.907282	0.654081	5.058172
20	0.000053	0.921139	0.95976	7.48482	0.579615	0.790048	0.485814	1.010371	0.22441	0.085171	0.575689	0.870161	1.256793	1.552277	0.958032	1.677044	0.352464	3.04259	1.668798	1.523591	2.13203	1.95897
5	0.000022	0.630633	0.794124	16.888	0.691505	0.762305	0.724721	0.103117	0.808744	0.363581	0.409121	0.901308	1.129021	1.147588	1.311871	0.068638	0.583842	1.511429	0.608704	0.897943	1.462761	0.941627
10	0.000191	0.475908	0.689861	5.29257	0.702678	0.783978	0.485814	0.677407	1.438399	0.065175	0.361837	1.653752	1.160953	1.068222	1.597341	0.231192	0.771354	0.077188	2.440681	0.910981	1.687958	1.255666
20	0.000027	0.338853	0.582111	2.98541	0.202654	0.844507	0.246467	0.141096	0.742294	0.469754	0.173448	0.570029	1.589887	0.285614	1.159337	0.729183	0.72698	3.452835	2.421919	1.673087	1.911077	1.801744
5	0.000026	0.436942	0.661016	6.86366	0.045047	0.754247	0.10768	0.141096	0.805682	0.393102	0.392038	1.1975	1.166507	0.234419	0.556179	0.632116	0.404052	2.349811	1.633332	0.900677	1.351959	2.296306
10	0.000092	0.684406	0.827288	5.17088	0.651629	0.490985	0.775275	0.674877	0.870044	0.424777	0.45708	0.858488	2.662927	0.304793	1.444105	0.710237	0.803641	1.130478	2.154718	0.910648	1.336606	1.874378
20	0.000023	0.565269	0.751844	4.91849	1.131188	0.662668	1.579502	0.983482	0.656028	0.176678	0.389044	0.364774	1.004521	0.757415	0.115089	0.705588	0.650964	2.56352	2.476508	1.113932	5.600282	1.805757
10	0.000103	0.132957	0.364632	2.98541	1.131188	0.685696	1.720156	0.714808	0.973785	0.484398	0.188228	0.638422	1.026727	1.061639	1.819108	0.687392	0.793302	1.804216	2.084496	1.463092	2.047837	3.166185
10	0.000111	0.625	0.790569	2.25676	0.635931	0.745177	0.413272	0.103117	0.445521	0.644598	0.436483	0.08652	0.952871	1.046461	1.861153	0.710633	2.753596	2.4398	2.474969	0.910331	1.933836	2.48511
5	0.000117	0.394071	0.627751	4.22201	0.770742	0.752268	0.317128	0.632512	0.804077	0.399756	0.345922	1.272354	1.423403	1.161632	1.299664	0.747059	0.778806	2.097927	1.589144	0.011496	1.585803	2.01977
20	0.000015	0.469193	0.684976	4.06843	0.251155	1.225495	1.014114	0.655423	0.133318	0.157876	0.3974	0.618043	1.140419	1.524499	2.320538	0.725136	0.821005	0.739069	0.027424	0.475294	1.834345	1.775167
10	0.000031	0.144552	0.3802	2.98541	0.409549	0.783883	0.413272	0.674785	0.430743	0.424777	0.617567	0.752861	1.494949	1.049786	1.813357	1.677044	0.796377	1.736762	2.335527	0.91315	1.976063	2.43508
20	0.000102	0.309506	0.556333	4.51352	1.329433	1.468289	0.792597	0.141096	1.448499	0.439482	0.014534	0.813277	1.174943	1.0641	1.24099	0.068638	0.116911	3.242947	3.249308	0.814642	1.973653	1.862674
20	0.000091	0.467642	0.683843	5.17088	0.637141	0.788567	0.811063	0.78463	0.636338	0.432091	0.165326	0.738814	1.110359	0.030301	0.115089	0.714469	0.508757	3.219563	2.703843	0.820711	1.973158	1.961023
5	0.000026	0.333333	0.57735	4.51352	0.685086	0.662668	0.786593	1.010371	0.80402	0.3985	0.433641	0.648562	1.168514	0.435558	1.299627	0.747238	0.779506	1.971583	1.647934	0.342795	1.572486	2.045439
5	0.000022	0.55631	0.745862	3.74241	0.481507	0.865223	0.790816	0.917147	0.105654	0.521951	0.429434	0.753853	1.168302	1.161449	1.299602	0.750664	0.792	2.194291	1.546183	1.700972	1.852773	2.497434
5	0.000044	0.834409	0.91346	3.56825	0.684509	1.244554	0.246467	0.63356	0.22441	0.612551	0.296959	1.080491	1.473944	1.161439	0.556179	0.231192	0.01995	1.732727	1.470178	0.035563	1.156326	2.160221
5	0.000051	0.630458	0.794014	7.89865	0.081302	0.755848	0.76892	0.103117	1.106904	0.309085	0.43091	0.020827	1.165307	1.157074	1.302875	0.632116	0.727839	1.844062	1.731626	0.901499	1.740554	1.886944
5	0.000058	0.740568	0.860563	8.05824	0.190532	0.226254	0.765126	0.78463	1.277625	0.384122	0.635969	0.827267	1.165594	0.440035	5.408166	0.068638	0.726376	1.901167	1.691905	1.164405	2.433935	1.673294
20	0.000098	0.62633	0.79141	2.76395	0.679456	1.244554	1.014114	0.660399	0.845101	0.56575	0.573189	0.197087	1.047032	0.644751	1.311839	0.231192	0.548341	3.338255	3.409031	1.357687	2.035199	1.745562
20	0.000167	0.333333	0.57735	6.28255	1.329433	0.589932	1.579502	0.141096	0.743404	0.610267	0.636713	0.89593	0.963039	0.489554	1.438358	0.702736	0.575923	2.927171	3.457861	1.040051	2.155245	1.977476
5	0.000058	0.625	0.790569	2.25676	0.68543	0.751716	1.014114	0.649677	0.80305	0.495718	0.268325	1.085047	1.169456	1.162928	1.297496	1.677044	0.575923	2.204244	1.596213	0.901056	1.895783	2.444233
10	0.000065	0.490676	0.700482	7.1365	0.613288	0.189886	0.413272	0.623069	1.054882	0.472764	0.403849	0.750704	0.040579	0.023501	3.643807	0.068638	0.429588	0.84024	2.615488	0.913112	2.325744	0.424166
20	0.000155	0.272772	0.522276	2.25676	0.556694	0.789139	0.266693	0.660842	0.593618	0.610267	0.397333	0.551739	0.008737	0.752182	0.556179	0.731282	0.690191	3.590803	3.133481	0.848039	1.894429	1.676301
5	0.000015	0.625	0.790569	2.25676	0.251155	0.159977	1.744032	0.917147	0.802592	0.508597	0.406129	0.008727	0.009463	1.893698	1.298082	0.748801	0.943762	1.668072	1.712822	0.904606	1.911596	2.409247
5	0.000055	0.469618	0.685287	2.76395	0.115259	0.751164	0.793204	0.63484	0.803555	0.401714	0.544238	0.757478	0.266454	1.163397	1.298447	0.748594	0.354418	1.885677	1.71068	0.81189	1.684372	2.583656
5	0.000099	0.167181	0.408878	6.86366	0.534058	0.76358	0.776578	0.141096	1.1821	0.115176	0.544238	0.648562	1.166547	0.02946	1.301553	0.632116	0.429588	1.311731	1.869748	0.902097	0.496517	0.222677
20	0.000015	0.796767	0.892618	7.73578	0.770742	0.896554	0.869577	0.983482	1.05002	0.031634	0.406958	0.818308	1.133133	1.119367	2.320538	0.702874	0.684006	3.200438	2.670908	1.04444	0.14863	2.071157
10	0.000187	0.625	0.790569	2.25676	0.375592	0.775334	1.170158	0.141096	0.027706	0.292267	0.487604	1.215209	1.030773	1.041852	1.808538	0.068638	0.792807	0.23318	2.600096	0.915621	1.376565	1.895006
5	0.000036	0.625	0.790569	2.25676	0.081302	0.844507	0.7965	0.917147	0.803027	0.047771	0.088997	0.75219	0.831387	1.163681	1.29802	0.74846	0.065323	2.663577	1.569275	0.903574	1.676155	2.477515
10	0.000023	0.657895	0.811107	5.52791	1.131188	0.226254	0.804583	0.672821	0.558211	0.61526	0.012973	0.16255	1.169971	1.086542	1.568149	0.875376	1.222645	2.418565	2.661084	0.910154	2.210482	2.987355
5	0.000048	0.625	0.790569	2.25676	0.684289	1.225495	0.791109	1.010371	2.022257	0.085171	0.083643	0.648562	0.730442	1.165432	1.297758	0.746417	0.822278	2.531566	1.616266	0.902655	0.34589	0.410083
20	0.000057	0.709091	0.842075	15.8376	0.700856	0.790353	0.875015	0.983482	0.841409	0.386013	0.583872	0.745024	1.15456	0.885768	1.614228	0.649979	0.803641	2.094782	0.594346	0.907156	2.075691	2.539165
5	0.000015	0.271028	0.520604	4.91849	0.045047	0.844507	1.170158	0.63265	0.804355	0.457344	0.589506	0.772746	1.167705	1.160184	1.300697	0.068638	0.773464	1.73514	1.587071	1.002243	1.458342	2.298513
10	0.000077	0.625	0.790569	2.76395	0.129915	0.666225	0.803102	0.141096	1.448499	0.541596	0.083643	1.384512	0.83175	1.778911	1.908761	0.875376	0.801236	1.329096	2.209815	0.915416	1.582093	1.552254
5	0.000015	0.390068	0.624554	4.65243	0.950965	0.662668	1.014114	0.615435	1.257144	0.05349	0.43091	0.7764	0.15932	0.30244	1.299979	0.231192	0.780277	1.744897	1.754004	0.90386	1.530742	2.031118
5	0.000062	0.674268	0.821138	2.52313	0.683843	0.589932	0.794917	0.103117	0.803598	0.63459	0.522848	0.456455	1.169666	1.342943	0.556179	0.632116	0.229451	1.402296	1.644641	0.286419	1.415158	2.251836
10	0.00008	0.475908	0.689861	5.29257	1.942191	0.763411	0.504011	0.641368	0.656028	0.364299	0.248179	0.773188	2.074077	1.002736	1.567974	1.677044	0.116911	3.057467	2.468411	0.007374	2.382346	3.569133
5	0.000051	0.709091	0.842075	4.22201	1.942191	1.17067	0.782339	0.597102	1.858261	0.079167	0.533628	0.988296	1.16776	1.161183	1.30015	0.231192	0.524336	1.332642	1.608078	2.068704	1.097828	1.064123
20	0.000186	0.808739	0.899299	6.67558	0.594391	0.788544	1.579502	0.78463	0.761328	0.390914	0.288996	0.775281	0.985442	0.928778	1.743084	0.875376	0.684432	3.039062	2.763379	1.519468	1.982847	1.985529
20	0.000061	0.625	0.790569	5.75363	0.477464	1.444785	1.09858	0.917147	0.64431	0.534728	0.354788	0.545932	1.055903	1.13973	1.441452	0.714024	0.770022	0.654668	0.17939	0.768121	2.039611	1.92722
10	0.000027	0.436234	0.66048	5.86323	0.700507	0.769944	0.504011	0.983482	0.785467	0.330956	0.379373	0.884522	1.144294	1.053677	1.55425	1.677044	3.424748	0.498398	2.653218	0.662395	3.418968	2.519015
20	0.000114	0.919314	0.958809	3.74241	0.375592	0.159977	0.504011	0.78463	0.22441	0.393624	0.397898	0.623162	0.008737	0.835085	0.556179	0.632116	1.222645	3.359881	2.767076	0.847634	1.933188	1.767524
20	0.000136	0.625	0.790569	3.74241	0.251155	0.393629	0.816018	0.78463	1.054267	0.426448	0.218338	0.82793	1.040783	0.658581	1.373904	0.723024	0.621298	3.238793	2.989648	0.076423	2.089062	1.788301
10	0.000073	0.730577	0.854738	6.57952	0.263277	0.666225	0.776051	0.586989	0.287227	0.384192	0.391048	1.01617	1.31407	0.681439	0.556179	0.875376	0.05179	0.227708	2.776686	0.472344	1.474605	1.8024
10	0.000157	0.158351	0.397934	2.98541	0.753515	0.769593	0.266693	1.010371	1.407661	0.440372	0.116582	1.49405	1.020605	1.052676	1.839774	0.068638	1.222645	0.114197	2.385006	0.916306	1.643925	1.58907
20	0.000015	0.695439	0.83393	4.91849	0.481507	0.551948	0.810252	0.983482	0.87519	0.490665	0.488373	1.112309	1.087466	0.882997	1.617636	1.677044	0.690338	3.262625	2.618603	0.655731	2.11282	1.837364
20	0.000015	0.61695	0.785462	7.73578	0.764636	1.233323	0.485814	0.141096	0.265677	0.42679	0.416446	0.762418	0.968475	0.708867	1.033624	0.699623	0.665044	2.700204	1.889655	0.011496	2.118901	2.027715
5	0.000022	0.625	0.790569	2.76395	0.685686	0.844507	0.795415	0.103117	0.803789	0.401574	0.391981	0.75696	0.148975	1.163496	1.298431	0.748593	0.548341	1.714583	1.74978	0.904399	1.656841	2.272837
5	0.000036	0.273508	0.52298	4.91849	0.635931	0.76358	0.786554	0.618204	1.236664	0.398616	0.622421	0.008727	1.16832	0.02946	1.29967	0.748788	1.034511	1.653848	1.805362	0.904072	1.54407	1.938319
20	0.000117	0.625	0.790569	11.8882	0.691591	0.551948	1.570966	0.917147	0.848996	0.414102	0.401688	1.272354	0.286135	0.847406	1.996362	0.671717	0.625237	2.542878	1.833537	0.677055	2.03228	2.308665
20	0.000079	0.669893	0.81847	4.51352	0.045047	0.159977	1.720156	0.656283	0.955459	0.663167	0.577982	0.456455	0.213787	0.280083	2.453915	0.068638	0.720658	2.274072	1.469454	0.923783	7.81543	1.887943
5	0.000066	0.750168	0.866122	6.9558	0.686365	1.244554	0.773626	0.917147	0.210502	0.667999	0.391312	0.798804	2.701858	1.157534	1.302145	0.745971	0.733955	1.785068	1.389783	0.076423	1.578837	1.834314
5	0.000113	0.771139	0.878145	7.89865	0.689966	0.757904	0.766173	0.141096	0.805763	0.386194	0.357747	0.805192	0.21174	1.653149	1.303379	0.749217	0.727754	1.557734	3.646017	2.421223	1.009958	0.18467
10	0.000164	0.625	0.790569	2.76395	0.575336	0.780751	0.794975	0.103117	1.284503	0.441727	0.430592	1.089603	1.051798	0.766479	0.556179	1.677044	0.332626	1.497247	2.27122	0.759935	1.575102	2.790044
10	0.000015	0.625	0.790569	2.25676	0.481507	0.685696	0.793072	0.687287	2.008655	0.612551	0.272325	0.984087	0.974717	1.039811	1.914631	0.708254	0.548341	4.169178	1.932102	2.198857	0.082276	0.545425
5	0.000139	0.612859	0.782853	4.06843	0.686846	0.753221	0.413272	0.917147	0.803645	0.39726	0.522848	0.648562	0.082485	0.783803	1.29913	1.677044	0.789308	2.026426	1.858011	0.902781	1.963989	2.285796
10	0.000149	0.135038	0.367475	2.98541	0.534058	0.786832	0.79162	0.983482	0.287838	0.041687	0.289971	0.6788	0.170783	1.059935	1.856339	0.704565	0.144493	0.578395	2.844528	0.911667	2.100918	2.766405
20	0.000042	0.555984	0.745643	3.19154	0.59994	0.551948	0.859022	0.78463	0.979195	0.410477	0.39844	1.547864	0.901571	1.086725	1.825272	0.724965	1.210641	3.374386	3.061977	0.500862	2.051667	1.770632
10	0.000031	0.670464	0.818819	10.2179	0.545951	0.75719	0.246467	0.608905	0.309847	0.603816	0.196131	0.870161	1.477675	1.100142	1.083854	0.725815	0.69862	1.62745	2.909034	0.91011	2.126286	1.133908
10	0.000065	0.761471	0.872623	7.89865	1.725923	0.471514	0.504011	0.703549	2.022257	0.448624	0.436483	1.556094	1.296714	0.150361	1.369558	0.632116	1.392563	1.094263	2.330651	0.888413	2.127198	1.382749
10	0.000115	0.729315	0.853999	5.86323	0.202654	1.444785	1.014114	0.103117	0.499062	0.413135	0.406129	0.53028	1.129021	1.064739	1.464013	0.699344	0.053321	2.453093	2.51732	0.927096	1.67888	1.79987
5	0.00011	0.383305	0.619116	3.56825	0.045047	1.468289	0.504011	0.983482	0.499062	0.401147	0.391008	0.761462	1.168682	1.077068	1.299301	0.747539	0.748993	2.175622	1.571854	0.902933	1.657099	2.520257
20	0.000148	0.607865	0.779657	4.06843	0.58714	0.662668	1.744032	0.917147	1.8173	0.4352	0.624872	0.857717	0.744337	0.599292	1.971761	0.717355	0.548341	3.375649	3.75795	0.933544	2.051682	1.80099
5	0.000091	0.396997	0.630077	4.22201	1.942191	0.753351	0.485814	0.141096	2.186254	0.429931	0.392235	1.272354	1.168915	0.499742	1.299212	0.748691	0.777448	1.246494	1.670931	0.541392	1.120171	1.133469
20	0.000197	0.575345	0.758515	10.8817	1.077121	0.788409	1.570966	0.917147	0.955181	0.666212	0.620921	0.907574	0.941686	0.531295	1.831853	0.068638	0.730262	2.495545	2.404768	0.742542	2.030852	2.283358
20	0.000019	0.380665	0.61698	17.8055	0.725737	1.233323	1.014114	0.983482	0.857443	0.425187	0.443922	0.76048	1.131018	0.939054	1.594073	0.637426	0.411795	1.880453	0.252213	0.904752	2.023215	2.672137
10	0.000153	0.797212	0.892867	7.31273	0.166287	0.159977	0.775356	0.617878	0.490374	0.176678	0.29091	0.008727	1.252037	1.576108	1.879448	0.704085	0.739303	2.364347	2.697332	0.906003	2.054841	2.15355
10	0.000176	0.333333	0.57735	4.51352	0.571594	0.677264	0.485814	0.141096	0.024802	0.36312	0.476641	0.551125	1.156104	1.06009	1.653448	0.692866	0.184078	1.425676	2.643937	0.922346	1.932015	2.572119
10	0.000115	0.340594	0.583604	5.52791	0.770742	0.662668	0.779129	0.661471	1.221952	0.08334	0.571921	1.384512	1.183849	1.071307	1.588455	0.715668	0.765482	0.631422	2.315747	0.910038	1.931329	1.737362
5	0.000124	0.554899	0.744916	4.06843	2.01428	0.749571	0.790088	0.103117	0.287838	0.42127	0.394066	0.769554	1.168584	1.161104	0.556179	0.632116	0.01995	1.510918	1.597337	0.903959	1.386465	1.585207
20	0.000072	0.940827	0.969962	4.37019	0.499143	0.589932	0.485814	0.658651	0.560503	0.083297	0.422349	0.486212	1.184503	1.310885	1.3192	1.677044	1.06473	3.373639	2.283593	2.068704	2.073408	1.770294
20	0.000072	0.679147	0.824104	8.29186	0.081302	0.788892	1.720156	0.656569	0.842268	0.413304	0.406276	0.826823	0.958936	0.700568	1.834054	0.695216	0.679753	2.817819	2.361582	1.175197	1.969925	2.091698
5	0.000051	0.375	0.612372	3.19154	2.01428	0.662668	1.014114	0.78463	0.803252	0.737951	0.392008	0.76261	1.169184	1.162865	1.298951	0.231192	0.411795	1.009641	1.497566	0.444157	1.371349	1.553566
5	0.000062	0.881252	0.93875	5.52791	0.534058	0.662668	0.504011	0.627174	0.803922	0.427332	0.418275	0.214208	1.174885	1.361732	1.30113	0.632116	0.768084	0.08987	1.761058	0.900508	1.942635	1.776238
10	0.000023	0.333333	0.57735	3.19154	0.669888	0.756513	0.246467	0.78463	1.16162	0.253162	0.268325	1.006887	0.988205	1.065155	1.802295	0.715881	3.424748	1.032511	2.496197	1.627498	2.126776	1.555862
5	0.00004	0.625	0.790569	2.25676	0.409549	0.749945	0.79271	0.639849	1.229939	0.425897	0.269935	0.402813	1.169397	1.164731	1.29807	0.231192	0.748993	0.589066	1.586778	1.863435	0.502774	0.355104
5	0.000022	0.906271	0.951983	4.22201	0.685464	0.589932	0.10768	1.010371	1.2709	0.398008	0.39116	0.772661	0.15932	1.162659	1.299789	0.747962	0.786415	1.889585	1.803469	0.902448	1.537134	1.840428
10	0.000031	0.638363	0.798976	5.6419	1.329433	0.772006	0.784802	0.702682	0.876339	0.386928	0.218338	0.773933	1.221456	1.069523	0.556179	0.231192	0.763809	1.150011	2.617346	0.007374	1.744399	2.993076
10	0.000031	0.661668	0.81343	8.95623	0.263277	1.468289	0.246467	1.010371	0.871544	0.072563	0.39068	0.944118	1.263679	0.374854	1.130101	0.231192	0.524336	1.026499	2.873574	0.911482	1.74722	0.724776
5	0.000069	0.625	0.790569	2.25676	0.689039	1.244554	0.266693	0.78463	0.802359	0.394928	0.053644	0.467085	0.121252	1.166924	6.290345	0.741467	0.580182	2.132357	1.731487	1.300926	3.083599	2.202179
10	0.000168	0.428213	0.65438	7.73578	0.613288	0.77608	1.014114	0.645845	0.499062	0.425897	0.188228	0.720145	1.337255	1.083386	0.556179	0.068638	0.575923	0.69212	2.599332	0.918421	1.685772	2.046149
20	0.000186	0.947083	0.973182	1.95441	0.687477	0.788386	1.014114	0.660997	0.928199	0.476139	0.457214	1.071355	0.348265	0.975333	1.598166	0.231192	1.079886	3.480787	3.499244	0.541392	2.101472	1.647681
